"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Mod.ID","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"ACMI",1,5,15,"Yes","Unavg","Mod.13",0,0.469733098412492,0.140030096167124,-3.31440675897303,-8.26094134932655,NA,NA,NA,NA,2.15762897259387,0.102995016133521,6.40677411481723,27.2988921606636,NA,NA
"ACMI",1,5,15,"Yes","Unavg","Mod.15",1.48257106741158,0.223828274014622,0.143724796946751,-3.35779625994815,-9.89320578776,-3.19577114170998,NA,NA,NA,2.25188909336377,0.0055624964061855,7.17401772737097,32.4098290753903,NA,NA
"ACMI",1,5,15,"Yes","Unavg","Mod.4",0.854294317322029,0.306438627572886,0.0910870143968142,-3.19458313229914,NA,NA,NA,NA,NA,2.05960319946016,0.555525802683881,NA,NA,NA,NA
"ACMI",1,5,15,"Yes","Avg",NA,NA,NA,NA,-3.28739996837789,-6.09481675176882,-0.715303938794681,0,0,0,2.14868816934834,0.219859776575027,4.61522186144979,20.0774293009105,0,0
"ARUV",1,27,21,"Yes","Unavg","Mod.1",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",1,27,21,"Yes","Unavg","Mod.15",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827667,-0.0377108179870649,8.33563347521985,16.9632412289306,NA,NA
"ARUV",1,27,21,"Yes","Unavg","Mod.3",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",1,27,21,"Yes","Avg",NA,NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,0,0,0,-0.013698994740316,-0.00734709074075271,1.62400761354747,3.3048997401483,0,0
"CARU",1,28,17,"Yes","Unavg","Mod.3",0,0.366049278793284,0.0816910640426463,-1.82438093903736,-11.4151529815719,-12.40855396294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",1,28,17,"Yes","Unavg","Mod.31",0.298723672133434,0.315262659098356,0.131007257975498,-1.56147830565184,-14.0967708643049,-11.0822913539725,NA,NA,NA,-0.27680322366259,-2.37393056926422,10.8246570685341,-3.96218732199119,7.57974375128929,-37.5515631755075
"CARU",1,28,17,"Yes","Unavg","Mod.7",0.277110406425692,0.318688062108359,0.0973815528442881,-1.54220489818847,-11.5568752583794,-12.8356324906644,NA,NA,NA,-0.448936144989505,-0.720665693793303,NA,NA,NA,NA
"CARU",1,28,17,"Yes","Avg",NA,NA,NA,NA,-1.65157142012074,-12.3057321637214,-12.1265377145427,0,0,0,-0.230336310395968,-0.978079217164077,3.4126101712539,-1.24912971097674,2.38961017031561,-11.8386056600104
"CEVE",1,23,21,"Yes","Unavg","Mod.15",0,0.369981641741317,0.152373088876571,-2.22035853537801,-20.9906824220838,-20.683770029502,NA,NA,NA,1.15248437430615,-0.351070086809407,9.2553435979466,22.8229960383596,NA,NA
"CEVE",1,23,21,"Yes","Unavg","Mod.31",0.291925682520628,0.319734366453014,0.168207923950884,-1.8834950821563,-15.1698170138126,-12.6645779168048,NA,NA,NA,0.563995160589191,-1.34108390929823,-2.39506624440162,17.456579252082,-19.3935161315833,-21.9191154804128
"CEVE",1,23,21,"Yes","Unavg","Mod.7",0.35193081355942,0.310283991805669,0.133788750811205,-1.97329028094697,-12.1372819868439,-18.6079852412742,NA,NA,NA,0.909634096331151,-0.60690003515715,NA,NA,NA,NA
"CEVE",1,23,21,"Yes","Avg",NA,NA,NA,NA,-2.03599038834767,-16.3824832804617,-17.475675929663,0,0,0,0.888971594732726,-0.746991466719374,2.65852223098152,14.0255578513291,-6.2007735936281,-7.00829450134023
"EPAN",1,6,16,"Yes","Unavg","Mod.7",0,1,0.212234144725606,-3.37745934178727,-13.8182137357705,-11.2232141994916,NA,NA,NA,2.53966190582146,-0.110448029091138,NA,NA,NA,NA
"EPAN",1,6,16,"Yes","Avg",NA,NA,NA,NA,-3.37745934178727,-13.8182137357705,-11.2232141994916,0,0,0,2.53966190582146,-0.110448029091138,0,0,0,0
"PAMY",1,67,61,"Yes","Unavg","Mod.3",0,1,0.0691288623626999,-0.0109435389571695,-7.30746043674903,-7.99156831739667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",1,67,61,"Yes","Avg",NA,NA,NA,NA,-0.0109435389571695,-7.30746043674903,-7.99156831739667,0,0,0,0,0,0,0,0,0
"VAME",1,23,42,"Yes","Unavg","Mod.15",0,0.664444816698406,0.174078963679466,-1.87471179838675,11.7407112338794,-15.5198728985533,NA,NA,NA,-1.43548655262439,1.233250470985,28.7320436404723,-4.37498285078949,NA,NA
"VAME",1,23,42,"Yes","Unavg","Mod.7",1.36633081238153,0.335555183301594,0.155504887828017,-1.83071403535896,10.8985568841875,-14.3821850252903,NA,NA,NA,-0.129004886811523,1.17572633309523,NA,NA,NA,NA
"VAME",1,23,42,"Yes","Avg",NA,NA,NA,NA,-1.8599481209491,11.4581219767003,-15.1381158357005,0,0,0,-0.997089857772384,1.21394794835113,19.0908574700642,-2.90693467835149,0,0
"ACMI",2,5,13,"Yes","Unavg","Mod.4",0,0.731027974261694,0.0604310717716535,-3.19458313229915,NA,NA,NA,NA,NA,1.7392958996923,0.555525802683885,NA,NA,NA,NA
"ACMI",2,5,13,"Yes","Unavg","Mod.5",1.99968869369033,0.268972025738306,0.060433466733795,-3.19459154878832,0.0681222803556352,NA,NA,NA,NA,1.73993109335501,0.555266673104399,NA,NA,NA,NA
"ACMI",2,5,13,"Yes","Avg",NA,NA,NA,NA,-3.19458539609929,0.018322987745168,0,0,0,0,1.7394667490185,0.555456104075962,0,0,0,0
"ARUV",2,27,21,"Yes","Unavg","Mod.1",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",2,27,21,"Yes","Unavg","Mod.15",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827667,-0.0377108179870649,8.33563347521985,16.9632412289306,NA,NA
"ARUV",2,27,21,"Yes","Unavg","Mod.3",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",2,27,21,"Yes","Avg",NA,NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,0,0,0,-0.013698994740316,-0.00734709074075271,1.62400761354747,3.3048997401483,0,0
"CARU",2,28,18,"Yes","Unavg","Mod.3",0,0.557554796180197,0.0805523705514036,-1.79004428920628,-11.8719627424206,-11.7187701215029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",2,28,18,"Yes","Unavg","Mod.7",0.462488328024477,0.442445203819803,0.0952726846809511,-1.54088110926491,-12.0122568972172,-12.3591752004207,NA,NA,NA,-0.235268761303782,-0.714853028524599,NA,NA,NA,NA
"CARU",2,28,18,"Yes","Avg",NA,NA,NA,NA,-1.67980323527273,-11.9340352183343,-12.0021142771719,0,0,0,-0.104093535047485,-0.31628329390677,0,0,0,0
"CEVE",2,23,16,"Yes","Unavg","Mod.15",0,0.690288180520783,0.166550552178258,-2.21912699236622,-20.9703766894344,-20.6575163827534,NA,NA,NA,0.997700972003922,-0.924331332972495,10.2488656353783,30.2394200521732,NA,NA
"CEVE",2,23,16,"Yes","Unavg","Mod.7",1.60293382558172,0.309711819479217,0.140829393400332,-1.93893955962064,-11.5494845189869,-17.7883928347613,NA,NA,NA,0.72472549336916,-1.12533325966013,NA,NA,NA,NA
"CEVE",2,23,16,"Yes","Avg",NA,NA,NA,NA,-2.13234963277538,-18.0526150342076,-19.7689149083942,0,0,0,0.91315723984274,-0.986584005405752,7.07467081184727,20.8739142478183,0,0
"EPAN",2,6,12,"Yes","Unavg","Mod.15",1.70153165058919,0.299272232873011,0.207617710654111,-3.64605122976754,-12.7133171382594,-20.8609844527126,NA,NA,NA,1.35249343008181,-0.83609505055491,-21.9024412727691,-24.4192216863736,NA,NA
"EPAN",2,6,12,"Yes","Unavg","Mod.7",0,0.70072776712699,0.189934983034682,-3.8685733262219,-24.8112359885902,-18.2146032881671,NA,NA,NA,2.03003771402588,-0.120317840343336,NA,NA,NA,NA
"EPAN",2,6,12,"Yes","Avg",NA,NA,NA,NA,-3.80197864155242,-21.1906648011352,-19.0065916883137,0,0,0,1.8272675232996,-0.334530084282968,-6.5547925050716,-7.30799499910208,0,0
"PAMY",2,67,63,"Yes","Unavg","Mod.3",0,1,0.0813164489550801,0.0161181648274471,-8.39011736932598,-8.43175357817023,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",2,67,63,"Yes","Avg",NA,NA,NA,NA,0.0161181648274471,-8.39011736932598,-8.43175357817023,0,0,0,0,0,0,0,0,0
"VAME",2,23,43,"Yes","Unavg","Mod.15",0,0.682673558101746,0.178636000880757,-1.90953072861411,12.211197256211,-16.5065629456641,NA,NA,NA,-0.92224663302055,1.25069374437227,24.7875532933742,-5.36182603015099,NA,NA
"VAME",2,23,43,"Yes","Unavg","Mod.7",1.53217152627136,0.317326441898254,0.15962700983644,-1.86129558746001,11.0817716752669,-15.4471860898655,NA,NA,NA,0.11951344259067,1.18310604475066,NA,NA,NA,NA
"VAME",2,23,43,"Yes","Avg",NA,NA,NA,NA,-1.89422444289722,11.8528006552211,-16.1703946573842,0,0,0,-0.591668614915185,1.22924638013526,16.9218072034244,-3.66037685392573,0,0
"ACMI",3,5,17,"Yes","Unavg","Mod.13",1.67960803959662,0.218748956317015,0.167208570571544,-3.31440675897303,-8.26094134932659,NA,NA,NA,NA,2.45228969268987,0.116230661111339,8.05968360376266,27.0464543823857,NA,NA
"ACMI",3,5,17,"Yes","Unavg","Mod.15",0,0.50660356461978,0.191792753362189,-3.52161205292395,-13.5561687205974,-8.94842788459311,NA,NA,NA,2.76618178314119,-0.145860110402832,11.1938436938485,42.92596193265,NA,NA
"ACMI",3,5,17,"Yes","Unavg","Mod.31",1.22448078576167,0.274647479063204,0.210336541441656,-3.78575259998003,-18.3105377742021,-15.1259429892785,NA,NA,NA,2.99572016101708,-2.55894742039252,17.1338798509774,96.5294378170499,10.7068319399927,-25.1117442152482
"ACMI",3,5,17,"Yes","Avg",NA,NA,NA,NA,-3.54883164649615,-13.7036187347792,-8.687607574537,0,0,0,2.76056035279067,-0.751276374121863,12.1396654013115,54.1743957498772,2.9406044010724,-6.89687724359792
"ARUV",3,27,20,"Yes","Unavg","Mod.1",0.835530277726861,0.311421009361937,0.0469130414170214,-1.58307346635855,-9.12187003749752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",3,27,20,"Yes","Unavg","Mod.15",1.57035745919126,0.215666262939624,0.0849933164149995,-1.66981838033915,-18.1415123549191,-6.41012835389641,NA,NA,NA,-0.452360215899452,-0.0424021400672477,4.46439061759753,16.5489183930581,NA,NA
"ARUV",3,27,20,"Yes","Unavg","Mod.3",0,0.472912727698439,0.0585671977782406,-1.65164228137053,-11.2861485732008,-5.03741474498498,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",3,27,20,"Yes","Avg",NA,NA,NA,NA,-1.63420848312813,-12.0906174549665,-3.76470597464734,0,0,0,-0.0975588372655961,-0.00914471108894579,0.962818440799977,3.56904338552363,0,0
"CARU",3,28,17,"Yes","Unavg","Mod.3",0.450900435783183,0.443874970370933,0.0779148026063151,-1.8101478552588,-11.9345184272011,-11.2374945825815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",3,28,17,"Yes","Unavg","Mod.7",0,0.556125029629067,0.0966735655751167,-1.53521814151232,-12.1045256540861,-11.98627455819,NA,NA,NA,-0.244433520612624,-0.814921015354452,NA,NA,NA,NA
"CARU",3,28,17,"Yes","Avg",NA,NA,NA,NA,-1.65725256005563,-12.0290637012896,-11.6539098687024,0,0,0,-0.135935598893033,-0.453197973809344,0,0,0,0
"CEVE",3,23,19,"Yes","Unavg","Mod.15",0,1,0.179288075552094,-2.35422786287583,-23.1695641789248,-23.4584521139918,NA,NA,NA,1.23406667588966,-0.642959609734044,10.0045732801043,34.7086161490265,NA,NA
"CEVE",3,23,19,"Yes","Avg",NA,NA,NA,NA,-2.35422786287583,-23.1695641789248,-23.4584521139918,0,0,0,1.23406667588966,-0.642959609734044,10.0045732801043,34.7086161490265,0,0
"EPAN",3,6,18,"Yes","Unavg","Mod.7",0,1,0.252101125929577,-3.94144068649297,-23.8087169512323,-22.1121972326523,NA,NA,NA,2.86983974880459,0.293737665058922,NA,NA,NA,NA
"EPAN",3,6,18,"Yes","Avg",NA,NA,NA,NA,-3.94144068649297,-23.8087169512323,-22.1121972326523,0,0,0,2.86983974880459,0.293737665058922,0,0,0,0
"PAMY",3,67,60,"Yes","Unavg","Mod.3",0,0.625394080538366,0.0846418479757506,-0.0397603883004177,-8.46106382769498,-8.91506641729084,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",3,67,60,"Yes","Unavg","Mod.7",1.02501477585253,0.374605919461634,0.0930906598450331,0.0851482765637518,-8.7083500476911,-8.45367830155541,NA,NA,NA,-0.687411196499098,-0.0702446967802524,NA,NA,NA,NA
"PAMY",3,67,60,"Yes","Avg",NA,NA,NA,NA,0.00703113694974966,-8.55369870950681,-8.7422276979671,0,0,0,-0.257508303312767,-0.0263140792246701,0,0,0,0
"VAME",3,23,42,"Yes","Unavg","Mod.15",0,1,0.163807564753715,-1.87830362630684,11.7896992644967,-15.6233166448426,NA,NA,NA,-0.596013029349832,1.14033680887289,23.022228589727,-5.92545081900367,NA,NA
"VAME",3,23,42,"Yes","Avg",NA,NA,NA,NA,-1.87830362630684,11.7896992644967,-15.6233166448426,0,0,0,-0.596013029349832,1.14033680887289,23.022228589727,-5.92545081900367,0,0
"ACMI",4,5,16,"Yes","Unavg","Mod.13",0,0.383566854537693,0.125064366516164,-3.31440675897302,-8.26094134932659,NA,NA,NA,NA,2.0233360513761,0.476972388852947,7.93234833257921,26.5780263733936,NA,NA
"ACMI",4,5,16,"Yes","Unavg","Mod.15",0.828321705753183,0.253497276677702,0.133149816524958,-3.39554226270733,-10.8764197959086,-4.88429829001471,NA,NA,NA,2.1737926248713,0.345426839976936,9.40946022920658,34.3276794749378,NA,NA
"ACMI",4,5,16,"Yes","Unavg","Mod.31",1.10429318508164,0.22082429508121,0.15884837779648,-3.78575259997905,-18.3105377741843,-15.1259429892658,NA,NA,NA,2.44061548779758,-0.543880301836802,18.443294490152,66.7935438221796,17.433721727504,-8.0003405950453
"ACMI",4,5,16,"Yes","Unavg","Mod.4",1.98580290715793,0.142111573703396,0.0699563983111076,-3.19458313229915,NA,NA,NA,NA,NA,1.90672884399251,0.867305426714726,NA,NA,NA,NA
"ACMI",4,5,16,"Yes","Avg",NA,NA,NA,NA,-3.42203067713768,-9.96917768368995,-4.57833201304347,0,0,0,2.13705058666861,0.273667716929449,9.5005859468987,33.6460604679329,3.84978931111804,-1.76666957231046
"ARUV",4,27,19,"Yes","Unavg","Mod.1",0.395374421075218,0.330644574975801,0.0457367054373956,-1.6083978029306,-9.01918408054238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",4,27,19,"Yes","Unavg","Mod.15",0.827178013443671,0.266438170391234,0.0855519399394736,-1.66267348017404,-17.9681814500947,-6.18673690182908,NA,NA,NA,-0.456198933678768,-0.127558824878787,4.466393886031,17.4495741629005,NA,NA
"ARUV",4,27,19,"Yes","Unavg","Mod.3",0,0.402917254632965,0.0557043514003611,-1.66869219198719,-10.976966396404,-4.62983539820875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",4,27,19,"Yes","Avg",NA,NA,NA,NA,-1.64715256478054,-12.1923628423978,-3.51382342886406,0,0,0,-0.121548809223803,-0.0339865399179599,1.19001781524069,4.64923261406936,0,0
"CARU",4,28,16,"Yes","Unavg","Mod.3",0.612824933053929,0.313791643799333,0.0831824589092314,-1.86835636071407,-12.4423548462773,-12.1385937407601,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",4,28,16,"Yes","Unavg","Mod.31",0.989619768649561,0.25990905804551,0.132817800883274,-1.56147830565184,-14.0967708643049,-11.0822913539725,NA,NA,NA,-0.276803223662589,-3.04000679396125,10.8246570685341,-20.5691473191375,7.57974375128928,-44.1871368429556
"CARU",4,28,16,"Yes","Unavg","Mod.7",0,0.426299298155157,0.102880910393139,-1.55971079976682,-12.6340719082654,-12.6799565011439,NA,NA,NA,-0.463975305468926,-0.821539541198155,NA,NA,NA,NA
"CARU",4,28,16,"Yes","Avg",NA,NA,NA,NA,-1.65702058847749,-12.9540814041082,-12.0948337471979,0,0,0,-0.269736012208832,-1.1403470320899,2.81342642234838,-5.34610770451634,1.97004405862394,-11.4846371145806
"CEVE",4,23,19,"Yes","Unavg","Mod.15",0.154636710583446,0.37771465105189,0.152465918890183,-2.1653713012467,-20.0787742076214,-19.4962267792372,NA,NA,NA,1.1175985784682,-0.595252582346986,8.95193528654351,22.2806825358824,NA,NA
"CEVE",4,23,19,"Yes","Unavg","Mod.31",1.28902216568986,0.214207739953021,0.165044942571973,-1.8834950821563,-15.1698170138127,-12.6645779168049,NA,NA,NA,0.563995160589192,-1.25923669057993,-2.39506624440158,17.9933356805641,-19.3935161315833,-15.2325526768966
"CEVE",4,23,19,"Yes","Unavg","Mod.7",0,0.40807760899509,0.13558614838202,-1.94534328406504,-12.1278248970917,-17.6815934568253,NA,NA,NA,0.885081297464134,-0.836843847976731,NA,NA,NA,NA
"CEVE",4,23,19,"Yes","Avg",NA,NA,NA,NA,-2.01520272624542,-15.7826331977274,-17.2923234888503,0,0,0,0.90412734541189,-0.836071103568571,2.86823538574485,12.2700519995884,-4.1542412602889,-3.26293068263335
"EPAN",4,6,21,"Yes","Unavg","Mod.7",0,1,0.182727512652301,-3.28602212649528,-9.18971821572505,-11.6851787499799,NA,NA,NA,2.70940023382756,0.62521323902462,NA,NA,NA,NA
"EPAN",4,6,21,"Yes","Avg",NA,NA,NA,NA,-3.28602212649528,-9.18971821572505,-11.6851787499799,0,0,0,2.70940023382756,0.62521323902462,0,0,0,0
"PAMY",4,67,66,"Yes","Unavg","Mod.3",0,1,0.0855786781620377,0.0670345227627179,-8.80583825043128,-8.4111671093332,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",4,67,66,"Yes","Avg",NA,NA,NA,NA,0.0670345227627179,-8.80583825043128,-8.4111671093332,0,0,0,0,0,0,0,0,0
"VAME",4,23,40,"Yes","Unavg","Mod.15",0,0.666398222482295,0.17190114652966,-1.93496772758532,12.5491026629948,-17.20662353934,NA,NA,NA,-0.949842723904251,1.0927718740495,25.4498468418412,-5.05022223075299,NA,NA
"VAME",4,23,40,"Yes","Unavg","Mod.7",1.38387884948941,0.333601777517705,0.152981292119604,-1.88976516047727,11.7219181971065,-16.0985770112539,NA,NA,NA,0.123766206011345,1.02818947415248,NA,NA,NA,NA
"VAME",4,23,40,"Yes","Avg",NA,NA,NA,NA,-1.91988807084971,12.2731524548394,-16.8369772479981,0,0,0,-0.591684876525527,1.0712270706475,16.9597326978497,-3.36545911771436,0,0
"ACMI",5,5,16,"Yes","Unavg","Mod.13",0,0.500429691792824,0.177896879656293,-3.31440675961293,-8.26094135831757,NA,NA,NA,NA,2.25509516106608,-0.254461045356451,3.75012362673537,33.4650740464951,NA,NA
"ACMI",5,5,16,"Yes","Unavg","Mod.15",1.8853146442645,0.194962998800302,0.178688293745888,-3.32989260997201,-8.98782360168432,-1.49730943793799,NA,NA,NA,2.29476454402911,-0.324385246571896,3.98926552355709,36.1461156589452,NA,NA
"ACMI",5,5,16,"Yes","Unavg","Mod.31",0.992887352072955,0.304607309406874,0.212449673884882,-3.78575259998002,-18.310537774202,-15.1259429892785,NA,NA,NA,2.59371316738564,-2.68975787780724,15.2232379591861,97.9366424763712,20.5910644920798,-17.0910181971607
"ACMI",5,5,16,"Yes","Avg",NA,NA,NA,NA,-3.46100131567225,-11.4638370251266,-4.89939273435826,0,0,0,2.36597474275083,-1.00990289305405,7.29154193540378,53.6262889518325,6.27218875275584,-5.20604906806105
"ARUV",5,27,21,"Yes","Unavg","Mod.1",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",5,27,21,"Yes","Unavg","Mod.15",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827667,-0.0377108179870649,8.33563347521985,16.9632412289306,NA,NA
"ARUV",5,27,21,"Yes","Unavg","Mod.3",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",5,27,21,"Yes","Avg",NA,NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,0,0,0,-0.013698994740316,-0.00734709074075271,1.62400761354747,3.3048997401483,0,0
"CARU",5,28,15,"Yes","Unavg","Mod.15",1.95152067475237,0.159079856749667,0.114198556468553,-1.64947403188701,-15.7687761767809,-13.7108101918714,NA,NA,NA,-0.445136993581582,-0.710421479250803,15.3200045547037,6.62069951879284,NA,NA
"CARU",5,28,15,"Yes","Unavg","Mod.3",1.1494049205414,0.237570446646685,0.0830413750099365,-1.89612015282561,-11.568106330741,-12.8521215573551,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",5,28,15,"Yes","Unavg","Mod.31",1.69023002042988,0.181281604285831,0.132644227672881,-1.56147830565184,-14.096770864305,-11.0822913539725,NA,NA,NA,-0.4724099225073,-2.36640577726212,14.8072282010502,-10.3830751209653,4.22503863007431,-33.6281293026733
"CARU",5,28,15,"Yes","Unavg","Mod.7",0,0.422068092317818,0.105331389413414,-1.55356017277308,-11.7626460789426,-13.1857020012018,NA,NA,NA,-0.712877984268596,-0.828364853978748,NA,NA,NA,NA
"CARU",5,28,15,"Yes","Avg",NA,NA,NA,NA,-1.6516356750368,-12.7768576718502,-12.8086776253127,0,0,0,-0.457334608681221,-0.891625956506377,5.12138221327928,-0.829040584316739,0.76592178102948,-6.09616122911997
"CEVE",5,23,19,"Yes","Unavg","Mod.15",0,1,0.172238688868489,-2.3804344810204,-23.5901699951699,-23.985644436466,NA,NA,NA,1.12229707773517,-0.494223404052805,13.3505366381398,33.3569183104017,NA,NA
"CEVE",5,23,19,"Yes","Avg",NA,NA,NA,NA,-2.3804344810204,-23.5901699951699,-23.985644436466,0,0,0,1.12229707773517,-0.494223404052805,13.3505366381398,33.3569183104017,0,0
"EPAN",5,6,18,"Yes","Unavg","Mod.7",0,1,0.203918629277265,-3.46529576649017,-13.7322893798705,-14.8455059569909,NA,NA,NA,2.6641631638484,0.300838466026515,NA,NA,NA,NA
"EPAN",5,6,18,"Yes","Avg",NA,NA,NA,NA,-3.46529576649017,-13.7322893798705,-14.8455059569909,0,0,0,2.6641631638484,0.300838466026515,0,0,0,0
"PAMY",5,67,61,"Yes","Unavg","Mod.3",0,1,0.0601408924261121,-0.00557410866267683,-6.79420241942037,-7.30016557641947,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",5,67,61,"Yes","Avg",NA,NA,NA,NA,-0.00557410866267683,-6.79420241942037,-7.30016557641947,0,0,0,0,0,0,0,0,0
"VAME",5,23,42,"Yes","Unavg","Mod.15",0,0.615819542084745,0.16945700729189,-1.89427856332748,12.0062891439473,-16.0786533517575,NA,NA,NA,-0.748011563314526,1.19638938254035,21.5422889919057,-5.7678200620363,NA,NA
"VAME",5,23,42,"Yes","Unavg","Mod.7",0.943683169533671,0.384180457915255,0.152345809830006,-1.84763603711832,10.6389107431793,-15.2104906348292,NA,NA,NA,0.118894884150393,1.12647541313825,NA,NA,NA,NA
"VAME",5,23,42,"Yes","Avg",NA,NA,NA,NA,-1.87635941625012,11.4809690837968,-15.745122201623,0,0,0,-0.414963047357766,1.16952980176078,13.2661625424526,-3.5519363094304,0,0
"ACMI",6,5,15,"Yes","Unavg","Mod.13",0,0.373409293168343,0.164596548396661,-3.31440675897303,-8.26094134932657,NA,NA,NA,NA,2.30172388874161,-0.247468325992759,6.54682365659001,29.8398661762469,NA,NA
"ACMI",6,5,15,"Yes","Unavg","Mod.15",1.56788924229434,0.17049918175509,0.167682034833211,-3.35240143328916,-9.73587923498759,-2.91173829089953,NA,NA,NA,2.3884505176458,-0.35792930205559,7.26827041681669,34.84286362731,NA,NA
"ACMI",6,5,15,"Yes","Unavg","Mod.31",1.01844614589896,0.224404908168809,0.200167328747938,-3.78575259998003,-18.310537774202,-15.1259429892785,NA,NA,NA,2.69538914145089,-3.08987584223707,17.333898984654,101.945995522201,18.4338266744973,-23.4841394681321
"ACMI",6,5,15,"Yes","Unavg","Mod.4",0.954578898862707,0.231686616907758,0.114937384671386,-3.19458313229913,NA,NA,NA,NA,NA,2.20133135928885,0.361369788242922,NA,NA,NA,NA
"ACMI",6,5,15,"Yes","Avg",NA,NA,NA,NA,-3.39889560933221,-8.85364626113024,-3.89078484355901,0,0,0,2.38159151737791,-0.763092386756713,7.57369096280573,39.9603448389082,4.13664118209031,-5.26995616076968
"ARUV",6,27,21,"Yes","Unavg","Mod.1",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",6,27,21,"Yes","Unavg","Mod.15",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827667,-0.0377108179870649,8.33563347521985,16.9632412289306,NA,NA
"ARUV",6,27,21,"Yes","Unavg","Mod.3",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",6,27,21,"Yes","Avg",NA,NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,0,0,0,-0.013698994740316,-0.00734709074075271,1.62400761354747,3.3048997401483,0,0
"CARU",6,28,15,"Yes","Unavg","Mod.15",0.737681061501945,0.259234633971688,0.117536177641425,-1.65404615883152,-15.8533551503643,-13.8386140204833,NA,NA,NA,-0.179423300767587,-0.847493203266956,18.5510135530346,4.98028349952915,NA,NA
"CARU",6,28,15,"Yes","Unavg","Mod.3",1.74328432465333,0.156793859013427,0.0785539982352377,-1.87283776373553,-10.9421072196156,-12.3552406438746,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",6,28,15,"Yes","Unavg","Mod.31",1.16748995916578,0.209103454152132,0.132990315026658,-1.56147830565185,-14.096770864305,-11.0822913539725,NA,NA,NA,-0.228749385041561,-2.6112465834159,16.9846074490739,-15.0627198445167,1.01425112600458,-34.6982092384293
"CARU",6,28,15,"Yes","Unavg","Mod.7",0,0.374868052862753,0.103414713656764,-1.53983867211321,-11.1482221327802,-13.0674788275013,NA,NA,NA,-0.440232728477867,-0.940393578307153,NA,NA,NA,NA
"CARU",6,28,15,"Yes","Avg",NA,NA,NA,NA,-1.6261823428724,-12.9521897402441,-12.7405996457947,0,0,0,-0.259374205978799,-1.11824378020226,8.36060529324413,-1.85860477833863,0.212083413825246,-7.25551540464899
