Plot,Species.Code,Cover.Class,Elevation.m,Year,Data.Type
BBCR3028,ACCI,3,539,2015,Resurvey
BBCR3028,CHUM,1,539,2015,Resurvey
BBCR3028,MANE,2,539,2015,Resurvey
BBCR3028,LIBO,1,539,2015,Resurvey
BBCR3028,PTAQ,3,539,2015,Resurvey
BBCR3028,MOSS,2,539,2015,Resurvey
BBCR3028,CLUN,1,539,2015,Resurvey
BBCR3028,VISE,1,539,2015,Resurvey
BBCR3028,SOSC?,1,539,2015,Resurvey
BBCR3028,VAPA,1,539,2015,Resurvey
BBCR3028,TRBO,1,539,2015,Resurvey
BBCR3028,PAMY,1,539,2015,Resurvey
BBCR3028,VAME,1,539,2015,Resurvey
BBCR3030,LAMU,1,529,2015,Resurvey
BBCR3030,TROV,1,529,2015,Resurvey
BBCR3030,ACRU,1,529,2015,Resurvey
BBCR3030,MAST,1,529,2015,Resurvey
BBCR3030,RILA,1,529,2015,Resurvey
BBCR3030,MOSS,3,529,2015,Resurvey
BBCR3030,CLUN,2,529,2015,Resurvey
BBCR3030,ASCA,2,529,2015,Resurvey
BBCR3030,VASI,2,529,2015,Resurvey
BBCR3030,GAAP,1,529,2015,Resurvey
BBCR3030,ATFI,3,529,2015,Resurvey
BBCR3030,AQFO,1,529,2015,Resurvey
BBCR3030,TITR,2,529,2015,Resurvey
BBCR3032,MANE,2,529,2015,Resurvey
BBCR3032,MOSS,4,529,2015,Resurvey
BBCR3032,PTAQ,1,529,2015,Resurvey
BBCR3032,ACCI,1,529,2015,Resurvey
BBCR3032,VIOR,1,529,2015,Resurvey
BBCR3032,TABR,1,529,2015,Resurvey
BBCR3032,VAPA,1,529,2015,Resurvey
BBCR3032,PAMY,1,529,2015,Resurvey
BBCR3032,ROGY,1,529,2015,Resurvey
BBCR3032,TRBO,1,529,2015,Resurvey
BBCR3032,LIBO,1,529,2015,Resurvey
BBCR3034,SPDO,1,511,2015,Resurvey
BBCR3034,CAXX,2,511,2015,Resurvey
BBCR3034,METR,3,511,2015,Resurvey
BBCR3034,LOIN,1,511,2015,Resurvey
BBCR3034,unk1,1,511,2015,Resurvey
BBCR3034,COST,1,511,2015,Resurvey
BBCR3034,GATR,1,511,2015,Resurvey
BBCR3034,ERAN,1,511,2015,Resurvey
BBCR3034,MOSS,4,511,2015,Resurvey
BBCR3034,ANOR?,1,511,2015,Resurvey
BBCR3034,VAUL,1,511,2015,Resurvey
BBCR3034,POPA?,1,511,2015,Resurvey
BBCR3034,TRBO,1,511,2015,Resurvey
BBCR3034,EQVA,1,511,2015,Resurvey
BBCR3034,PLDI,1,511,2015,Resurvey
BBCR3034,LYAM,2,511,2015,Resurvey
BBCR3034,DRRO,1,511,2015,Resurvey
BBCR3034,EQFL,1,511,2015,Resurvey
BBCR6071,GAAP,1,616,2015,Resurvey
BBCR6071,OPHO,2,616,2015,Resurvey
BBCR6071,LIBO,1,616,2015,Resurvey
BBCR6071,MOSS,3,616,2015,Resurvey
BBCR6071,RUPA,2,616,2015,Resurvey
BBCR6071,ROGY,1,616,2015,Resurvey
BBCR6071,GYDR,1,616,2015,Resurvey
BBCR6071,TITR,1,616,2015,Resurvey
BBCR6071,ADBI,1,616,2015,Resurvey
BBCR6071,CLUN,2,616,2015,Resurvey
BBCR6071,TROV,1,616,2015,Resurvey
BBCR6071,MAST,2,616,2015,Resurvey
BBCR6071,ASCA,1,616,2015,Resurvey
BBCR6071,COCA,1,616,2015,Resurvey
BBCR6071,VAPA,3,616,2015,Resurvey
BBCR6071,SOSC,1,616,2015,Resurvey
BBCR6071,STAM,1,616,2015,Resurvey
BBCR6071,ACCI,2,616,2015,Resurvey
BBCR6073,CAXX,2,570,2015,Resurvey
BBCR6073,SALU,2,570,2015,Resurvey
BBCR6073,VIPA,2,570,2015,Resurvey
BBCR6073,SAPL?,4,570,2015,Resurvey
BBCR6073,SPPY,1,570,2015,Resurvey
BBCR6073,RIXX,1,570,2015,Resurvey
BBCR6073,MOSS,2,570,2015,Resurvey
BBCR6073,GAAP,1,570,2015,Resurvey
BBCR6073,EQVA,1,570,2015,Resurvey
BBCR6073,SASC,2,570,2015,Resurvey
BBCR6073,EQFL,1,570,2015,Resurvey
BBCR6075,GOOB,1,607,2015,Resurvey
BBCR6075,ATFI,1,607,2015,Resurvey
BBCR6075,GYDR,1,607,2015,Resurvey
BBCR6075,VAAL,1,607,2015,Resurvey
BBCR6075,MAST,2,607,2015,Resurvey
BBCR6075,CLUN,1,607,2015,Resurvey
BBCR6075,MOSS,2,607,2015,Resurvey
BBCR6075,TITR,1,607,2015,Resurvey
BBCR6077,GOOB,1,553,2015,Resurvey
BBCR6077,MAST,2,553,2015,Resurvey
BBCR6077,CLUN,2,553,2015,Resurvey
BBCR6077,DIHO,1,553,2015,Resurvey
BBCR6077,VAME,1,553,2015,Resurvey
BBCR6077,ATFI,2,553,2015,Resurvey
BBCR6077,ASCA,1,553,2015,Resurvey
BBCR6077,VIPA,1,553,2015,Resurvey
BBCR6077,TITR,2,553,2015,Resurvey
BBCR6077,TROV,1,553,2015,Resurvey
BBCR6077,STAM,2,553,2015,Resurvey
BBCR6077,OPHO,1,553,2015,Resurvey
BBCR6077,LAMU,1,553,2015,Resurvey
BBCR6077,GAAP,1,553,2015,Resurvey
BBCR6077,MOSS,2,553,2015,Resurvey
BBCR6077,DREX,1,553,2015,Resurvey
Beav6047,STLA,1,789,2015,Resurvey
Beav6047,OPHO,1,789,2015,Resurvey
Beav6047,LIBO,1,789,2015,Resurvey
Beav6047,COCA,1,789,2015,Resurvey
Beav6047,PYPI,1,789,2015,Resurvey
Beav6047,GYDR,2,789,2015,Resurvey
Beav6047,VAME,1,789,2015,Resurvey
Beav6047,VIXX,1,789,2015,Resurvey
Beav6047,MAST,2,789,2015,Resurvey
Beav6047,CLUN,1,789,2015,Resurvey
Beav6047,ACCI,2,789,2015,Resurvey
Beav6047,ORSE,1,789,2015,Resurvey
Beav6047,TITR,1,789,2015,Resurvey
Beav6047,RUPE,1,789,2015,Resurvey
Beav6047,MOSS,3,789,2015,Resurvey
Beav6049,STLA,2,741,2015,Resurvey
Beav6049,MOSS,2,741,2015,Resurvey
Beav6049,HYFE,1,741,2015,Resurvey
Beav6049,SARA,2,741,2015,Resurvey
Beav6049,DIFO,2,741,2015,Resurvey
Beav6049,ACCI,3,741,2015,Resurvey
Beav6049,RUPA,1,741,2015,Resurvey
Beav6049,URDI,1,741,2015,Resurvey
Beav6049,SASI,2,741,2015,Resurvey
Beav6049,DIHO,1,741,2015,Resurvey
Beav6049,STAM,1,741,2015,Resurvey
Beav6049,ALVI,1,741,2015,Resurvey
Beav6049,ATFI,2,741,2015,Resurvey
Beav6049,RUSP,1,741,2015,Resurvey
Beav6049,OPHO,1,741,2015,Resurvey
Beav6049,COST,1,741,2015,Resurvey
Beav6051,MAST,1,797,2015,Resurvey
Beav6051,CLUN,1,797,2015,Resurvey
Beav6051,OPHO,2,797,2015,Resurvey
Beav6051,STAM,1,797,2015,Resurvey
Beav6051,MOSS,4,797,2015,Resurvey
Beav6051,TITR,2,797,2015,Resurvey
Beav6051,ORSE,1,797,2015,Resurvey
Beav6051,GYDR,2,797,2015,Resurvey
Beav6051,VAOV,3,797,2015,Resurvey
Beav6055,CLUN,1,1138,2015,Resurvey
Beav6055,STLA,1,1138,2015,Resurvey
Beav6055,MOSS,2,1138,2015,Resurvey
Beav6055,TITR,2,1138,2015,Resurvey
Beav6055,MAST,1,1138,2015,Resurvey
Beav6055,RUSP,1,1138,2015,Resurvey
Beav6055,RUPE,2,1138,2015,Resurvey
Beav6055,ATFI,2,1138,2015,Resurvey
Beav6055,GYDR,2,1138,2015,Resurvey
Beav6055,MEFE,1,1138,2015,Resurvey
Beav6055,VAME,1,1138,2015,Resurvey
Beav6055,VAOV,2,1138,2015,Resurvey
Beav6057,CLUN,1,1139,2015,Resurvey
Beav6057,RUPE,1,1139,2015,Resurvey
Beav6057,MOSS,2,1139,2015,Resurvey
Beav6057,VASC,2,1139,2015,Resurvey
Beav6057,VAAL,1,1139,2015,Resurvey
Beav6057,MAST,1,1139,2015,Resurvey
Beav6057,LICA,1,1139,2015,Resurvey
Beav6057,RUSP,2,1139,2015,Resurvey
Beav6057,STLA,1,1139,2015,Resurvey
Beav6057,VIGL,1,1139,2015,Resurvey
Beav6057,GOOB,1,1139,2015,Resurvey
Beav6057,TITR,2,1139,2015,Resurvey
Beav6057,GYDR,2,1139,2015,Resurvey
BEAV6061,ALVI,3,827,2015,Resurvey
BEAV6061,STLA,1,827,2015,Resurvey
BEAV6061,RUPA,1,827,2015,Resurvey
BEAV6061,MAST,2,827,2015,Resurvey
BEAV6061,HYFE,1,827,2015,Resurvey
BEAV6061,MOSS,1,827,2015,Resurvey
BEAV6061,ACCI,3,827,2015,Resurvey
BEAV6061,CLUN,2,827,2015,Resurvey
BEAV6061,SARA,2,827,2015,Resurvey
BEAV6061,VIGL?,1,827,2015,Resurvey
BEAV6061,PTAQ,1,827,2015,Resurvey
BEAV6061,THOC,1,827,2015,Resurvey
BEAV6061,RUSP,2,827,2015,Resurvey
BEAV6063,MOSS,1,849,2015,Resurvey
BEAV6063,ACCI?,1,849,2015,Resurvey
BEAV6063,GOOB,1,849,2015,Resurvey
BEAV6063,CHME,1,849,2015,Resurvey
BEAV6063,VAME,1,849,2015,Resurvey
BEAV6067,STAM,1,828,2015,Resurvey
BEAV6067,ACCI,2,828,2015,Resurvey
BEAV6067,VAAL,3,828,2015,Resurvey
BEAV6067,MEFE,1,828,2015,Resurvey
BEAV6067,STLA,1,828,2015,Resurvey
BEAV6067,RUPA,2,828,2015,Resurvey
BEAV6067,TITR,1,828,2015,Resurvey
BEAV6067,MOSS,3,828,2015,Resurvey
BEAV6067,DREX,1,828,2015,Resurvey
BEAV6067,CLUN,1,828,2015,Resurvey
BEAV6067,GYDR,2,828,2015,Resurvey
Beav6069,SOSI,2,786,2015,Resurvey
Beav6069,CLSI,1,786,2015,Resurvey
Beav6069,MARA,1,786,2015,Resurvey
Beav6069,MOSS,3,786,2015,Resurvey
Beav6069,ACCI,2,786,2015,Resurvey
Beav6069,VIXX,1,786,2015,Resurvey
Beav6069,STLA,2,786,2015,Resurvey
Beav6069,SARA,2,786,2015,Resurvey
Beav6069,SOSC,2,786,2015,Resurvey
Beav6069,MAST,1,786,2015,Resurvey
Beav6069,ATFI,2,786,2015,Resurvey
Beav6069,CLUN,2,786,2015,Resurvey
Beav6069,VAAL,2,786,2015,Resurvey
Beav6069,RUSP,2,786,2015,Resurvey
Beav6069,GYDR,2,786,2015,Resurvey
Beav6069,COST,2,786,2015,Resurvey
Beav6069,ALVI,1,786,2015,Resurvey
Beav6069,DREX,2,786,2015,Resurvey
BrCr5028,MOSS,1,1052,2015,Resurvey
BrCr5028,AMAL,2,1052,2015,Resurvey
BrCr5028,SOSC,2,1052,2015,Resurvey
BrCr5028,unk.Grass,2,1052,2015,Resurvey
BrCr5028,SYAL,2,1052,2015,Resurvey
BrCr5028,PAMY,3,1052,2015,Resurvey
BrCr5028,MOMA,1,1052,2015,Resurvey
BrCr5028,ELGL,1,1052,2015,Resurvey
BrCr5028,LICO,1,1052,2015,Resurvey
BrCr5028,RUPA,2,1052,2015,Resurvey
BrCr5028,EPAN,2,1052,2015,Resurvey
BrCr5028,THOC,2,1052,2015,Resurvey
BrCr5028,DIHO,2,1052,2015,Resurvey
BrCr5028,SPBE,1,1052,2015,Resurvey
BrCr5028,PRVI,2,1052,2015,Resurvey
BrCr5028,ASSU,1,1052,2015,Resurvey
BrCr5028,MARA,1,1052,2015,Resurvey
BrCr5028,OESA,1,1052,2015,Resurvey
BRCR5126,MOSS,1,830,2015,Resurvey
BRCR5126,ACCI,3,830,2015,Resurvey
BRCR5126,TROV,1,830,2015,Resurvey
BRCR5126,DIHO?,1,830,2015,Resurvey
BRCR5126,ADBI,1,830,2015,Resurvey
BRCR5126,PAMY,1,830,2015,Resurvey
BRCR5126,MARA,2,830,2015,Resurvey
BRCR5126,DIHO,1,830,2015,Resurvey
BRCR5126,CLUN,2,830,2015,Resurvey
BRCR5126,MAST,1,830,2015,Resurvey
BRCR5126,PTAQ?,1,830,2015,Resurvey
BRCR5126,GOOB,1,830,2015,Resurvey
BRCR5126,VIGL,1,830,2015,Resurvey
BRCR5128,unkgrass1,1,685,2015,Resurvey
BRCR5128,PAMY,2,685,2015,Resurvey
BRCR5128,SPBE,3,685,2015,Resurvey
BRCR5128,ERMO,1,685,2015,Resurvey
BRCR5128,GOOB,1,685,2015,Resurvey
BRCR5128,ADBI,1,685,2015,Resurvey
BRCR5128,MOSS,2,685,2015,Resurvey
BRCR5128,HISC,1,685,2015,Resurvey
BRCR5128,TROV,1,685,2015,Resurvey
BRCR5128,MAAQ,1,685,2015,Resurvey
BRCR5128,PREM?,1,685,2015,Resurvey
BRCR5142,CAXX,1,709,2015,Resurvey
BRCR5142,unkaster,1,709,2015,Resurvey
BRCR5142,MOMA,1,709,2015,Resurvey
BRCR5142,HISC?,1,709,2015,Resurvey
BRCR5142,APAN,1,709,2015,Resurvey
BRCR5142,SPBE,1,709,2015,Resurvey
BRCR5142,PAMY,1,709,2015,Resurvey
BRCR5142,ARCO,2,709,2015,Resurvey
BRCR5142,unkgrass1,1,709,2015,Resurvey
BRCR5142,ERMO?,1,709,2015,Resurvey
BRCR5142,GOOB,1,709,2015,Resurvey
BRCR5142,MOSS,2,709,2015,Resurvey
BRCR5142,unkgrass2,2,709,2015,Resurvey
BRCR5142,PREM?,2,709,2015,Resurvey
BRCR5142,CHUM,2,709,2015,Resurvey
BRCR5147,CLUN,2,756,2015,Resurvey
BRCR5147,ACCI,2,756,2015,Resurvey
BRCR5147,MOMA?,1,756,2015,Resurvey
BRCR5147,MARA,4,756,2015,Resurvey
BRCR5147,VIGL,1,756,2015,Resurvey
BRCR5147,DIHO,1,756,2015,Resurvey
BRCR5147,ATFI,1,756,2015,Resurvey
BRCR5147,MAST?,1,756,2015,Resurvey
BRCR5147,COST,1,756,2015,Resurvey
BRCR5147,RIXX,2,756,2015,Resurvey
BRCR5147,MARA?,1,756,2015,Resurvey
BRCR5147,THOC,1,756,2015,Resurvey
BRCR5154,PYPI,1,875,2015,Resurvey
BRCR5154,ORSE,1,875,2015,Resurvey
BRCR5154,TITR,1,875,2015,Resurvey
BRCR5154,POMU,1,875,2015,Resurvey
BRCR5154,MARA,1,875,2015,Resurvey
BRCR5154,unkhairyaster,1,875,2015,Resurvey
BRCR5154,CHUM,1,875,2015,Resurvey
BRCR5154,PAMY,2,875,2015,Resurvey
BRCR5154,VEVI?,1,875,2015,Resurvey
BRCR5154,LIBO,2,875,2015,Resurvey
BRCR5154,SOSC,1,875,2015,Resurvey
BRCR5154,VAME,3,875,2015,Resurvey
BRCR5154,MANE,1,875,2015,Resurvey
BRCR5154,TROV,1,875,2015,Resurvey
BRCR5154,CLUN,1,875,2015,Resurvey
BRCR5154,VIGL,1,875,2015,Resurvey
BRCR5154,GOOB,1,875,2015,Resurvey
BRCR5154,DIHO?,1,875,2015,Resurvey
BRCR5154,PYAS,1,875,2015,Resurvey
BRCR5154,ADBI,1,875,2015,Resurvey
BRCR5156,OSXX,1,811,2015,Resurvey
BRCR5156,VAME,1,811,2015,Resurvey
BRCR5156,PTAQ,2,811,2015,Resurvey
BRCR5156,MARA,1,811,2015,Resurvey
BRCR5156,DIHO,1,811,2015,Resurvey
BRCR5156,CLUN,2,811,2015,Resurvey
BRCR5156,CHUM,1,811,2015,Resurvey
BRCR5156,ATFI,1,811,2015,Resurvey
BRCR5156,ADBI,1,811,2015,Resurvey
BRCR5156,PAMY,2,811,2015,Resurvey
BRCR5156,GOOB,2,811,2015,Resurvey
BRCR5156,VIGL,1,811,2015,Resurvey
BRCR5156,TROV,1,811,2015,Resurvey
Cas5101,BIBI,2,1579,2015,Resurvey
Cas5101,LUPE,1,1579,2015,Resurvey
Cas5101,CASP,1,1579,2015,Resurvey
Cas5101,VADE,2,1579,2015,Resurvey
Cas5101,GECA,1,1579,2015,Resurvey
Cas5101,HITR,1,1579,2015,Resurvey
Cas5101,VASI,1,1579,2015,Resurvey
Cas5101,CAME,3,1579,2015,Resurvey
Cas5101,POAR,1,1579,2015,Resurvey
Cas5101,LUPO,2,1579,2015,Resurvey
Cas5101,PHEM,2,1579,2015,Resurvey
Cas5103,VASI,2,1855,2015,Resurvey
Cas5103,POAR,1,1855,2015,Resurvey
Cas5103,BIBI,1,1855,2015,Resurvey
Cas5103,POFL,2,1855,2015,Resurvey
Cas5103,PHAL,1,1855,2015,Resurvey
Cas5103,VADE,2,1855,2015,Resurvey
Cas5103,ERGL,1,1855,2015,Resurvey
Cas5103,HITR,1,1855,2015,Resurvey
Cas5103,PHEM,1,1855,2015,Resurvey
Cas5103,EPAN,1,1855,2015,Resurvey
Cas5103,LUPO,1,1855,2015,Resurvey
Cas5103,CASP,4,1855,2015,Resurvey
Cas5105,LUPO,2,1723,2015,Resurvey
Cas5105,PHEM,1,1723,2015,Resurvey
Cas5105,CAPA,1,1723,2015,Resurvey
Cas5105,VAME,2,1723,2015,Resurvey
Cas5105,POAR,1,1723,2015,Resurvey
Cas5105,MOSS,2,1723,2015,Resurvey
Cas5105,VASI,1,1723,2015,Resurvey
Cas5105,SAGL,1,1723,2015,Resurvey
Cas5105,LUPE,1,1723,2015,Resurvey
Cas5105,VADE,1,1723,2015,Resurvey
Cas5105,PHEM,1,1723,2015,Resurvey
Cas5107,PHEM,1,1680,2015,Resurvey
Cas5107,RUXX,1,1680,2015,Resurvey
Cas5107,VAME,1,1680,2015,Resurvey
Cas5107,ORSE,1,1680,2015,Resurvey
Cas5107,LUPE,2,1680,2015,Resurvey
Cas5107,LUPO,2,1680,2015,Resurvey
Cas5107,MOSS,3,1680,2015,Resurvey
Cas5107,CASP,1,1680,2015,Resurvey
Casc5117,RULA?,1,1482,2015,Resurvey
Casc5117,MOSS,1,1482,2015,Resurvey
Casc5117,RUPE,1,1482,2015,Resurvey
Casc5117,VAME,2,1482,2015,Resurvey
Casc5117,unk.Grass,1,1482,2015,Resurvey
Casc5119,VAME,1,1447,2015,Resurvey
Casc5119,MOSS,1,1447,2015,Resurvey
Casc5119,MEFE,2,1447,2015,Resurvey
Casc5121,MOSS,2,1394,2015,Resurvey
Casc5121,MARA,1,1394,2015,Resurvey
Casc5121,RUSP,2,1394,2015,Resurvey
Casc5121,THOC,2,1394,2015,Resurvey
Casc5121,DIFO,2,1394,2015,Resurvey
Casc5121,SARA,5,1394,2015,Resurvey
Casc5121,unk.Grass,1,1394,2015,Resurvey
Casc5121,VEVI,1,1394,2015,Resurvey
Casc5121,ALVI,2,1394,2015,Resurvey
Casc5121,GYDR,1,1394,2015,Resurvey
Casc5121,RUPA,2,1394,2015,Resurvey
Casc5121,CLSI,2,1394,2015,Resurvey
Casc5121,PTAQ,3,1394,2015,Resurvey
Casc5121,ATFI,2,1394,2015,Resurvey
Casc5123,MOSS,2,1153,2015,Resurvey
Casc5123,PAMY,3,1153,2015,Resurvey
Casc5123,MARA,1,1153,2015,Resurvey
Casc5123,ACCI,4,1153,2015,Resurvey
Casc5123,MAST,1,1153,2015,Resurvey
Casc5123,SOSC,1,1153,2015,Resurvey
Casc5139,RUPA,1,934,2015,Resurvey
Casc5139,DIHO,2,934,2015,Resurvey
Casc5139,MOSS,1,934,2015,Resurvey
Casc5139,SARA,2,934,2015,Resurvey
Casc5139,VIXX,1,934,2015,Resurvey
Casc5139,ALVI,2,934,2015,Resurvey
Casc5139,unk.Grass,1,934,2015,Resurvey
Casc5139,MARA,1,934,2015,Resurvey
Casc5139,URDI,2,934,2015,Resurvey
Casc5139,GATR,1,934,2015,Resurvey
Casc5139,ACCI,2,934,2015,Resurvey
Casc5139,ATFI,1,934,2015,Resurvey
Casc5139,SOSC,1,934,2015,Resurvey
Casc5139,LOXX,1,934,2015,Resurvey
Copp6002,HITR,1,1661,2015,Resurvey
Copp6002,PHEM,1,1661,2015,Resurvey
Copp6002,VADE,2,1661,2015,Resurvey
Copp6002,CAME,3,1661,2015,Resurvey
Copp6002,MOSS,1,1661,2015,Resurvey
Copp6002,LUPE,1,1661,2015,Resurvey
Copp6004,LUPE,1,1714,2015,Resurvey
Copp6004,MITO,1,1714,2015,Resurvey
Copp6004,MOSS,2,1714,2015,Resurvey
Copp6004,CAMI,1,1714,2015,Resurvey
Copp6004,HITR,1,1714,2015,Resurvey
Copp6004,VADE,1,1714,2015,Resurvey
Copp6004,PHEM,2,1714,2015,Resurvey
Copp6004,CAME,3,1714,2015,Resurvey
Copp6006,MOSS,2,1817,2015,Resurvey
Copp6006,LUPE,1,1817,2015,Resurvey
Copp6006,VADE,1,1817,2015,Resurvey
Copp6006,PHEM,2,1817,2015,Resurvey
Copp6006,CAXX,1,1817,2015,Resurvey
Copp6006,CAME,3,1817,2015,Resurvey
Copp6006,HITR,1,1817,2015,Resurvey
Copp6008,VADE,3,1669,2015,Resurvey
Copp6008,MOSS,2,1669,2015,Resurvey
Copp6008,PHEM,2,1669,2015,Resurvey
Copp6008,SOSC,1,1669,2015,Resurvey
Copp6008,LUPE,2,1669,2015,Resurvey
Copp6008,HITR,1,1669,2015,Resurvey
Copp6008,CAME,2,1669,2015,Resurvey
Copp6010,VAME,3,1657,2015,Resurvey
Copp6010,MEFE,2,1657,2015,Resurvey
Copp6012,VAME,2,1618,2015,Resurvey
Copp6012,MOSS,1,1618,2015,Resurvey
Copp6012,SOSC,1,1618,2015,Resurvey
Copp6012,VADE,2,1618,2015,Resurvey
Copp6012,PHEM,2,1618,2015,Resurvey
Copp6014,PHEM,3,1873,2015,Resurvey
Copp6014,LULA,2,1873,2015,Resurvey
Copp6014,CAXX,1,1873,2015,Resurvey
Copp6014,BIBI,1,1873,2015,Resurvey
Copp6014,ERGR,1,1873,2015,Resurvey
Copp6014,MOSS,2,1873,2015,Resurvey
Copp6014,HITR,1,1873,2015,Resurvey
Copp6014,PHDI,1,1873,2015,Resurvey
Copp6014,LUPE,1,1873,2015,Resurvey
Copp6014,POAR?,1,1873,2015,Resurvey
Copp6014,VADE,3,1873,2015,Resurvey
Copp6014,VASI,1,1873,2015,Resurvey
Copp6014,ARLA,1,1873,2015,Resurvey
Copp6016,ERXX,1,1701,2015,Resurvey
Copp6016,CAME,3,1701,2015,Resurvey
Copp6016,MOSS,1,1701,2015,Resurvey
Copp6016,HITR,1,1701,2015,Resurvey
Copp6016,VADE,3,1701,2015,Resurvey
Copp6016,POAR,1,1701,2015,Resurvey
Copp6016,PHEM,2,1701,2015,Resurvey
Copp6016,VASI,1,1701,2015,Resurvey
Copp6016,LUPE,1,1701,2015,Resurvey
Copp6016,SOSI,1,1701,2015,Resurvey
Copp6016,LUPA,1,1701,2015,Resurvey
Copp6016,CAXX,1,1701,2015,Resurvey
Copp6016,ERGL,1,1701,2015,Resurvey
Copp6018,POAR,1,1566,2015,Resurvey
Copp6018,unk.Rush,1,1566,2015,Resurvey
Copp6018,CAXX,1,1566,2015,Resurvey
Copp6018,MOSS,2,1566,2015,Resurvey
Copp6018,VADE,2,1566,2015,Resurvey
Copp6018,SOSI,1,1566,2015,Resurvey
Copp6018,CAME,1,1566,2015,Resurvey
Copp6018,PHEM,3,1566,2015,Resurvey
Copp6018,RUPE,1,1566,2015,Resurvey
Copp6018,LUPE,1,1566,2015,Resurvey
Copp6020,MOSS,2,1721,2015,Resurvey
Copp6020,HITR,1,1721,2015,Resurvey
Copp6020,PHEM,2,1721,2015,Resurvey
Copp6020,VADE,2,1721,2015,Resurvey
Copp6020,CAME,3,1721,2015,Resurvey
Copp6020,LUPE,1,1721,2015,Resurvey
Copp6022,SOSI,2,1720,2015,Resurvey
Copp6022,LUAR,1,1720,2015,Resurvey
Copp6022,MOSS,1,1720,2015,Resurvey
Copp6022,PHEM,2,1720,2015,Resurvey
Copp6022,CANI,1,1720,2015,Resurvey
Copp6022,unk.Grass,1,1720,2015,Resurvey
Copp6022,VADE,3,1720,2015,Resurvey
Copp6022,VASI,1,1720,2015,Resurvey
Copp6024,MOSS,2,1350,2015,Resurvey
Copp6024,MEFE,1,1350,2015,Resurvey
Copp6024,VAME,1,1350,2015,Resurvey
Copp6026,LIBO,1,1037,2015,Resurvey
Copp6026,HIXX,1,1037,2015,Resurvey
Copp6026,MOSS,2,1037,2015,Resurvey
Copp6026,CHUM,1,1037,2015,Resurvey
Copp6026,VAME,1,1037,2015,Resurvey
Copp6026,VAPA,1,1037,2015,Resurvey
Copp6026,PIEL?,1,1037,2015,Resurvey
Copp6026,GOOB,1,1037,2015,Resurvey
Copp6026,PYPI,1,1037,2015,Resurvey
Copp6026,PAMY,1,1037,2015,Resurvey
Copp6026,ROGY,1,1037,2015,Resurvey
Copp6026,GAOV,1,1037,2015,Resurvey
Copp6028,CHME,1,892,2015,Resurvey
Copp6028,PYAS,1,892,2015,Resurvey
Copp6028,GOOB,1,892,2015,Resurvey
Copp6028,MOSS,5,892,2015,Resurvey
Copp6028,PLOR,1,892,2015,Resurvey
Copp6028,VAOV?,1,892,2015,Resurvey
Copp6028,LIBO,1,892,2015,Resurvey
Copp6028,TABR,1,892,2015,Resurvey
Copp6028,VAOV,1,892,2015,Resurvey
Copp6028,GAOV,1,892,2015,Resurvey
Copp6028,MANE,1,892,2015,Resurvey
Copp6030,GOOB,1,710,2015,Resurvey
Copp6030,VAAL,2,710,2015,Resurvey
Copp6030,MOSS,5,710,2015,Resurvey
Copp6030,COCA,1,710,2015,Resurvey
Copp6030,ACCI,2,710,2015,Resurvey
Copp6030,LIBO,2,710,2015,Resurvey
Copp6030,COME,1,710,2015,Resurvey
Copp6030,RUPE,1,710,2015,Resurvey
Copp6032,RUPE,2,744,2015,Resurvey
Copp6032,VAME,1,744,2015,Resurvey
Copp6032,TABR,1,744,2015,Resurvey
Copp6032,LIBO,1,744,2015,Resurvey
Copp6032,VAOV,3,744,2015,Resurvey
Copp6032,VAOV?,1,744,2015,Resurvey
Copp6032,MOSS,4,744,2015,Resurvey
Copp6032,MEFE,1,744,2015,Resurvey
Copp6032,DREX,1,744,2015,Resurvey
Copp6034,POGL,1,763,2015,Resurvey
Copp6034,MOSS,3,763,2015,Resurvey
Copp6034,ACCI,3,763,2015,Resurvey
Copp6034,ALVI,1,763,2015,Resurvey
Copp6034,ATFI,1,763,2015,Resurvey
Copp6034,COST,1,763,2015,Resurvey
Copp6034,MARA,1,763,2015,Resurvey
Copp6034,OPHO,2,763,2015,Resurvey
Copp6034,DIFO,2,763,2015,Resurvey
Copp6034,RILA,1,763,2015,Resurvey
Copp6036,ALVI,1,784,2015,Resurvey
Copp6036,MOSS,3,784,2015,Resurvey
Copp6036,ACCI,4,784,2015,Resurvey
Copp6036,DREX?,1,784,2015,Resurvey
Copp6036,VIXX,1,784,2015,Resurvey
Copp6038,DREX,1,851,2015,Resurvey
Copp6038,RUPE,1,851,2015,Resurvey
Copp6038,MOSS,4,851,2015,Resurvey
Copp6038,VAAL,1,851,2015,Resurvey
Copp6042,MOSS,2,1483,2015,Resurvey
Copp6042,VAME,2,1483,2015,Resurvey
Copp6044,VASI,2,1346,2015,Resurvey
Copp6044,SOSI,1,1346,2015,Resurvey
Copp6044,VADE,2,1346,2015,Resurvey
Copp6044,BIBI,1,1346,2015,Resurvey
Copp6044,GOOB,1,1346,2015,Resurvey
Copp6044,CAXX,1,1346,2015,Resurvey
Copp6044,EPAN,3,1346,2015,Resurvey
Copp6046,MOSS,2,NA,2015,Resurvey
Copp6046,VAME,3,NA,2015,Resurvey
Copp6046,RHAL,2,NA,2015,Resurvey
Copp6048,DIFO,1,1187,2015,Resurvey
Copp6048,ALRU,3,1187,2015,Resurvey
Copp6048,RIBR,1,1187,2015,Resurvey
